timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect1536196295700,1002,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,6835,0,1,1,0,0,0
1536196856958,0,Click Initial Assessment,500,"no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//a[text()=""Initial Assessment (Initial Assessment)""]""}
  (Session info: chrome=69.0.3497.81)
  (Driver info: chromedriver=2.40.565386 (45a059dc425e08165f9a10324bd1380cc13ca363),platform=Mac OS X 10.13.4 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 12 milliseconds
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.40.565386 (45a059dc425e08165f9a10324bd1380cc13ca363), userDataDir=/var/folders/cv/48ns2jld1d11hnvgqfxfsvp40000gn/T/.org.chromium.Chromium.H810er}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=69.0.3497.81, platform=MAC, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: bcb5b56c2defad16cb5efbba03a5aad4
*** Element info: {Using=xpath, value=//a[text()=""Initial Assessment (Initial Assessment)""]}",4_UI_UW_LOAandCorro 1-1,text,false,,3932,0,1,1,0,0,0
1536196875269,0,Click Make Decision Button,500,"java.lang.InterruptedException: sleep interrupted
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: driver.version: unknown",4_UI_UW_LOAandCorro 1-1,text,false,,1804,0,1,1,0,0,0
1536196879219,1033,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,6835,0,1,1,0,0,0
1536196891327,750,User Login,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,546433,0,1,1,0,0,0
1536196904534,1233,Search Life,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,123931,0,1,1,0,0,0
1536196911022,538,Click Initial Assessment,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,274719,0,1,1,0,0,0
1536196914690,1446,Click Make Decision Button,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,128249,0,1,1,0,0,0
1536196919838,32,Click Make Decision Status,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,216111,0,1,1,0,0,0
1536196922950,231,Select Decision Type,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,300384,0,1,1,0,0,0
1536196926356,262,Click Edit Benefit Details,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,309794,0,1,1,0,0,0
1536196929845,328,Click Update Benefit,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,349504,0,1,1,0,0,0
1536196935532,10167,Edit Benefits,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,322301,0,1,1,0,0,0
1536196948906,8812,Click Submit ,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,168325,0,1,1,0,0,0
1536196967284,194,Log Out,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,6835,0,1,1,0,0,0
1536300372385,854,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,6835,0,1,1,0,0,0
1536300384424,860,User Login,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,564531,0,1,1,0,0,0
1536300397858,1223,Search Life,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,139558,0,1,1,0,0,0
1536300403271,524,Click Initial Assessment,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,292188,0,1,1,0,0,0
1536300406980,1761,Click Make Decision Button,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,173529,0,1,1,0,0,0
1536300412568,61,Click Make Decision Status,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,233297,0,1,1,0,0,0
1536300415730,193,Select Decision Type,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,317523,0,1,1,0,0,0
1536300419122,186,Click Edit Benefit Details,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,326902,0,1,1,0,0,0
1536300422547,319,Click Update Benefit,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,366607,0,1,1,0,0,0
1536300428300,8171,Edit Benefits,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,339411,0,1,1,0,0,0
1536300439762,8235,Click Submit ,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,148014,0,1,1,0,0,0
1536300454981,1784,Submit UW Checker,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,218573,0,1,1,0,0,0
1536300490913,0,Click Submit - Wait for Await Letter Of Alternate Terms,500,"Timed out after 30 seconds waiting for visibility of element located by By.xpath: //button[contains(text(),""Make Decision"")]
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.40.565386 (45a059dc425e08165f9a10324bd1380cc13ca363), userDataDir=/var/folders/cv/48ns2jld1d11hnvgqfxfsvp40000gn/T/.org.chromium.Chromium.AJuj0C}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=69.0.3497.81, platform=MAC, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 2f10a2a304a2834441ce858770f68622",4_UI_UW_LOAandCorro 1-1,text,false,,2772,0,1,1,0,0,0
1536300500462,242,Log Out,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,6835,0,1,1,0,0,0
1536300799242,676,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,6835,0,1,1,0,0,0
1536300810904,852,User Login,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,564288,0,1,1,0,0,0
1536300824249,1274,Search Life,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,135977,0,1,1,0,0,0
1536300829403,665,Click Initial Assessment,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,289214,0,1,1,0,0,0
1536300833218,1605,Click Make Decision Button,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,139854,0,1,1,0,0,0
1536300838544,33,Click Make Decision Status,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,229714,0,1,1,0,0,0
1536300841660,255,Select Decision Type,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,313955,0,1,1,0,0,0
1536300845097,139,Click Edit Benefit Details,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,323332,0,1,1,0,0,0
1536300848392,318,Click Update Benefit,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,363039,0,1,1,0,0,0
1536300854057,13171,Edit Benefits,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,335841,0,1,1,0,0,0
1536300870472,8163,Click Submit ,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,197208,0,1,1,0,0,0
1536300885823,1559,Submit UW Checker,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,144573,0,1,1,0,0,0
1536300891337,9393,Click Submit - Wait for Await Letter Of Alternate Terms,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,150361,0,1,1,0,0,0
1536300910726,72,Log Out,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,6835,0,1,1,0,0,0
1536542334032,1126,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,6835,0,1,3,0,0,0
1536542347130,1515,User Login,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,564532,0,1,3,0,0,0
1536542361272,1360,Search Life,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,140114,0,1,3,0,0,0
1536542367210,646,Click Initial Assessment,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,293403,0,1,3,0,0,0
1536542371035,2044,Click Make Decision Button,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,174486,0,1,3,0,0,0
1536542376934,64,Click Make Decision Status,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,234250,0,1,3,0,0,0
1536542380095,30259,Select Decision Type,500,"Timed out after 30 seconds waiting for visibility of element located by By.id: UWDecisionNotes
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.40.565386 (45a059dc425e08165f9a10324bd1380cc13ca363), userDataDir=/var/folders/cv/48ns2jld1d11hnvgqfxfsvp40000gn/T/.org.chromium.Chromium.kbot75}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=69.0.3497.81, platform=MAC, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 3fa6cc35dc7e1bacc74362788db05723",4_UI_UW_LOAandCorro 2-1,text,false,,2752,0,1,2,0,0,0
1536542413497,128,Click Edit Benefit Details,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,326830,0,1,2,0,0,0
1536542416782,329,Click Update Benefit,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,366540,0,1,2,0,0,0
1536542422382,8090,Edit Benefits,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,339338,0,1,2,0,0,0
1536542433702,9031,Click Submit ,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,148969,0,1,2,0,0,0
1536542452229,167,Log Out,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,6835,0,1,2,0,0,0
1536543038681,949,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,6835,0,1,1,0,0,0
1536543051276,4842,User Login,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,564909,0,1,1,0,0,0
1536543068674,18362,Search Life,500,"java.lang.InterruptedException: sleep interrupted
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: driver.version: unknown",4_UI_UW_LOAandCorro 1-1,text,false,,1804,0,1,1,0,0,0
1536543093282,644,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,6835,0,1,1,0,0,0
1536543105109,928,User Login,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,564532,0,1,1,0,0,0
1536543118533,1223,Search Life,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,140121,0,1,1,0,0,0
1536543123574,611,Click Initial Assessment,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,293814,0,1,1,0,0,0
1536543127356,1670,Click Make Decision Button,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,144381,0,1,1,0,0,0
1536543132791,37,Click Make Decision Status,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,234275,0,1,1,0,0,0
1536543135921,192,Select Decision Type,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,318549,0,1,1,0,0,0
1536543139311,156,Click Edit Benefit Details,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,327991,0,1,1,0,0,0
1536543142639,339,Click Update Benefit,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,367701,0,1,1,0,0,0
1536543148275,7967,Edit Benefits,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,340499,0,1,1,0,0,0
1536543159509,7915,Click Submit ,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,185074,0,1,1,0,0,0
1536543174724,1652,Submit UW Checker,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,154463,0,1,1,0,0,0
1536543180269,10085,Click Submit - Wait for Await Letter Of Alternate Terms,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,157224,0,1,1,0,0,0
1536543199897,165,Log Out,200,OK,4_UI_UW_LOAandCorro 1-1,text,true,,6835,0,1,1,0,0,0
1536545100613,724,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,6835,0,1,5,0,0,0
1536545173970,900,User Login,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,564532,0,1,5,0,0,0
1536545471512,633,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,6835,0,1,5,0,0,0
1536545500391,820,User Login,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,564561,0,1,5,0,0,0
1536545568413,5715,Search Life,500,"java.lang.InterruptedException: sleep interrupted
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: driver.version: unknown",4_UI_UW_LOAandCorro 2-1,text,false,,1806,0,1,5,0,0,0
1536545933028,654,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,6835,0,1,5,0,0,0
1536545991228,833,User Login,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,564532,0,1,5,0,0,0
1536546184647,775,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,6835,0,1,5,0,0,0
1536546235624,3685,User Login,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,564891,0,1,5,0,0,0
1536546286908,30060,Search Life,500,"Timed out after 30 seconds waiting for visibility of element located by By.xpath: //a[text()=""Initial Assessment (Initial Assessment)""]
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.40.565386 (45a059dc425e08165f9a10324bd1380cc13ca363), userDataDir=/var/folders/cv/48ns2jld1d11hnvgqfxfsvp40000gn/T/.org.chromium.Chromium.oPzDwN}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=69.0.3497.81, platform=MAC, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 17f2bf798e81fe1096ee510e218699c4",4_UI_UW_LOAandCorro 2-1,text,false,,2784,0,1,5,0,0,0
1536546668814,1023,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,6768,0,1,5,0,0,0
1536546719403,1109,User Login,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,527688,0,1,5,0,0,0
1536546946451,1001,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,6768,0,1,5,0,0,0
1536546962475,1578,User Login,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,561517,0,1,5,0,0,0
1536547004267,0,Search Life,500,java.lang.InterruptedException: sleep interrupted,4_UI_UW_LOAandCorro 2-1,text,false,,1088,0,1,5,0,0,0
1536547145818,734,Navigate to Landing Page,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,6835,0,1,5,0,0,0
1536547205865,850,User Login,200,OK,4_UI_UW_LOAandCorro 2-1,text,true,,564561,0,1,5,0,0,0
1536547239934,30190,Search Life,500,"Timed out after 30 seconds waiting for frame to be available: By.xpath: //div[@id=""module1""]//iframe
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.40.565386 (45a059dc425e08165f9a10324bd1380cc13ca363), userDataDir=/var/folders/cv/48ns2jld1d11hnvgqfxfsvp40000gn/T/.org.chromium.Chromium.meW02o}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=69.0.3497.81, platform=MAC, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 5810319d74afa91186916555aa12fa9c",4_UI_UW_LOAandCorro 2-1,text,false,,2749,0,1,5,0,0,0
1536547281685,0,Click Initial Assessment,500,"no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//a[text()=""Initial Assessment (Initial Assessment)""]""}
  (Session info: chrome=69.0.3497.81)
  (Driver info: chromedriver=2.40.565386 (45a059dc425e08165f9a10324bd1380cc13ca363),platform=Mac OS X 10.13.4 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 23 milliseconds
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.40.565386 (45a059dc425e08165f9a10324bd1380cc13ca363), userDataDir=/var/folders/cv/48ns2jld1d11hnvgqfxfsvp40000gn/T/.org.chromium.Chromium.meW02o}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=69.0.3497.81, platform=MAC, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 5810319d74afa91186916555aa12fa9c
*** Element info: {Using=xpath, value=//a[text()=""Initial Assessment (Initial Assessment)""]}",4_UI_UW_LOAandCorro 2-1,text,false,,3933,0,1,5,0,0,0
